timestamp,cpu,before,rtg,hs,nl,pl,after
237.063044,1,30,144,0,0,144,144
237.063049,2,52,144,0,0,144,144
237.063054,3,32,144,0,0,144,144
237.063068,4,0,0,0,0,0,527
237.063073,5,196,196,0,0,196,527
237.063078,6,466,466,0,0,527,527
237.063099,7,0,0,0,0,0,0
237.066753,0,41,144,0,0,144,169
237.066759,1,30,144,0,0,144,169
237.066764,2,50,144,0,0,169,169
237.06677,3,32,169,0,0,169,169
237.067049,0,43,144,0,0,144,169
237.067056,1,31,144,0,0,144,169
237.067061,2,50,144,0,0,169,169
237.067066,3,31,169,0,0,169,169
237.067081,4,0,0,0,0,0,573
237.067086,5,573,573,0,0,573,573
237.067091,6,88,573,0,0,573,573
237.067113,7,0,0,0,0,0,0
237.072111,0,61,144,0,0,144,144
237.072117,1,62,144,0,0,144,144
237.072123,2,68,144,0,0,144,144
237.072128,3,91,144,0,0,144,144
237.072146,4,0,0,0,0,0,232
237.072151,5,232,232,0,0,232,232
237.072156,6,125,232,0,0,232,232
237.072173,7,0,0,0,0,0,0
237.088105,0,37,144,0,0,144,144
237.088116,1,28,144,0,0,144,144
237.088122,2,43,144,0,0,144,144
237.088128,3,26,144,0,0,144,144
237.088151,4,0,0,0,0,0,55
237.088157,5,25,25,0,0,25,55
237.088163,6,55,55,0,0,55,55
237.088179,7,0,0,0,0,0,0
237.089633,0,37,144,0,0,144,144
237.089638,1,28,144,0,0,144,144
237.089644,2,43,144,0,0,144,144
237.089651,3,26,144,0,0,144,144
237.089663,4,0,0,0,0,0,55
237.089667,5,25,25,0,0,25,55
237.089673,6,55,55,0,0,55,55
237.089688,7,0,0,0,0,0,0
237.09517,0,37,144,0,0,144,144
237.095179,1,23,144,0,0,144,144
237.095185,2,47,144,0,0,144,144
237.095192,3,26,144,0,0,144,144
237.095211,4,0,0,0,0,0,55
237.09522,5,26,26,0,0,26,55
237.095227,6,55,55,0,0,55,55
237.095252,7,0,0,0,0,0,0
237.099907,0,37,144,0,0,144,144
237.099911,1,23,144,0,0,144,144
237.099915,2,47,144,0,0,144,144
237.09992,3,26,144,0,0,144,144
237.09993,4,0,0,0,0,0,41
237.099934,5,39,39,0,0,39,41
237.099938,6,41,41,0,0,41,41
237.099951,7,0,0,0,0,0,0
237.104072,0,51,144,0,0,144,144
237.104077,1,35,144,0,0,144,144
237.104081,2,57,144,0,0,144,144
237.104087,3,52,144,0,0,144,144
237.104101,4,0,0,0,0,0,113
237.104105,5,78,78,0,0,78,113
237.104109,6,113,113,0,0,113,113
237.104119,7,0,0,0,0,0,0
237.111786,0,51,144,0,0,144,144
237.11179,1,65,144,0,0,144,144
237.111795,2,57,144,0,0,144,144
237.1118,3,52,144,0,0,144,144
237.111812,4,0,0,0,0,0,113
237.111816,5,48,48,0,0,48,113
237.111821,6,113,113,0,0,113,113
237.11183,7,0,0,0,0,0,0
237.113978,0,51,144,0,0,144,144
237.113986,1,65,144,0,0,144,144
237.113993,2,57,144,0,0,144,144
237.114,3,52,144,0,0,144,144
237.11402,4,0,0,0,0,0,113
237.114026,5,48,48,0,0,48,113
237.114033,6,113,113,0,0,113,113
237.114047,7,0,0,0,0,0,0
237.11437,0,51,144,0,0,144,144
237.114378,1,35,144,0,0,144,144
237.114385,2,57,144,0,0,144,144
237.114392,3,52,144,0,0,144,144
237.114411,4,0,0,0,0,0,111
237.114418,5,80,80,0,0,80,111
237.114425,6,111,111,0,0,111,111
237.114439,7,0,0,0,0,0,0
237.1201,0,51,144,0,0,144,144
237.120111,1,42,144,0,0,144,144
237.120121,2,53,144,0,0,144,144
237.120131,3,41,144,0,0,144,144
237.120156,4,0,0,0,0,0,92
237.120165,5,72,72,0,0,72,92
237.120175,6,92,92,0,0,92,92
237.120193,7,0,0,0,0,0,0
237.136105,0,47,144,0,0,144,144
237.136118,1,48,144,0,0,144,144
237.136129,2,50,144,0,0,144,144
237.13614,3,62,144,0,0,144,144
237.13617,4,0,0,0,0,0,50
237.13618,5,39,39,0,0,39,50
237.13619,6,50,50,0,0,50,50
237.136215,7,0,0,0,0,0,0
237.148787,0,47,144,0,0,144,144
237.148796,1,48,144,0,0,144,144
237.148803,2,50,144,0,0,144,144
237.14881,3,62,144,0,0,144,144
237.148831,4,0,0,0,0,0,84
237.148837,5,39,39,0,0,39,84
237.148844,6,50,50,0,0,84,84
237.148864,7,0,0,0,0,0,0
237.149831,4,0,0,0,0,0,218
237.149837,5,40,40,0,0,218,218
237.149847,6,50,218,0,0,218,218
237.152125,0,42,144,0,0,144,144
237.152135,1,48,144,0,0,144,144
237.152142,2,38,144,0,0,144,144
237.152148,3,33,144,0,0,144,144
237.15217,4,0,0,0,0,0,200
237.152176,5,200,200,0,0,200,200
237.152183,6,32,200,0,0,200,200
237.152199,7,0,0,0,0,0,0
237.153759,0,42,144,0,0,144,144
237.153766,1,48,144,0,0,144,144
237.153771,2,38,144,0,0,144,144
237.153776,3,49,144,0,0,144,144
237.153791,4,0,0,0,0,0,185
237.153797,5,185,185,0,0,185,185
237.153805,6,32,185,0,0,185,185
237.153819,7,0,0,0,0,0,0
237.1666,0,57,144,0,0,144,144
237.166606,1,44,144,0,0,144,144
237.166611,2,41,144,0,0,144,144
237.166619,3,49,144,0,0,144,144
237.166635,4,0,0,0,0,0,173
237.16664,5,173,173,0,0,173,173
237.166645,6,31,173,0,0,173,173
237.166658,7,0,0,0,0,0,0
237.166917,0,57,144,0,0,144,144
237.166922,1,44,144,0,0,144,144
237.166928,2,41,144,0,0,144,144
237.166934,3,49,144,0,0,144,144
237.166955,4,0,0,0,0,0,173
237.16696,5,173,173,0,0,173,173
237.166966,6,31,173,0,0,173,173
237.166984,7,0,0,0,0,0,0
237.168101,0,48,144,0,0,144,144
237.168108,1,44,144,0,0,144,144
237.168115,2,45,144,0,0,144,144
237.168121,3,66,144,0,0,144,144
237.168139,4,0,0,0,0,0,120
237.168145,5,120,120,0,0,120,120
237.168151,6,84,120,0,0,120,120
237.168167,7,0,0,0,0,0,0
237.169962,0,48,144,0,0,144,144
237.169966,1,44,144,0,0,144,144
237.169971,2,45,144,0,0,144,144
237.169976,3,66,144,0,0,144,144
237.169988,4,0,0,0,0,0,119
237.169992,5,119,119,0,0,119,119
237.169997,6,84,119,0,0,119,119
237.170006,7,0,0,0,0,0,0
237.177246,0,72,144,0,0,144,144
237.177252,1,46,144,0,0,144,144
237.177258,2,50,144,0,0,144,144
237.177264,3,42,144,0,0,144,144
237.177278,4,0,0,0,0,0,119
237.177283,5,119,119,0,0,119,119
237.177289,6,77,119,0,0,119,119
237.1773,7,0,0,0,0,0,0
237.1805,0,48,144,0,0,144,144
237.180506,1,46,144,0,0,144,144
237.180513,2,51,144,0,0,144,144
237.180519,3,66,144,0,0,144,144
237.180539,4,0,0,0,0,0,119
237.180545,5,119,119,0,0,119,119
237.180554,6,77,119,0,0,119,119
237.180567,7,0,0,0,0,0,0
237.18373,0,48,144,0,0,144,144
237.183737,1,70,144,0,0,144,144
237.183744,2,50,144,0,0,144,144
237.18375,3,42,144,0,0,144,144
237.18377,4,0,0,0,0,0,119
237.183776,5,119,119,0,0,119,119
237.183783,6,77,119,0,0,119,119
237.183797,7,0,0,0,0,0,0
237.183913,0,48,144,0,0,144,144
237.18392,1,70,144,0,0,144,144
237.183926,2,50,144,0,0,144,144
237.183933,3,42,144,0,0,144,144
237.18395,4,0,0,0,0,0,119
237.183956,5,119,119,0,0,119,119
237.183962,6,77,119,0,0,119,119
237.183975,7,0,0,0,0,0,0
237.184112,0,89,144,0,0,144,144
237.184119,1,61,144,0,0,144,144
237.184126,2,58,144,0,0,144,144
237.184132,3,64,144,0,0,144,144
237.184149,4,0,0,0,0,0,63
237.184155,5,63,63,0,0,63,63
237.184162,6,30,63,0,0,63,63
237.184174,7,0,0,0,0,0,0
237.184295,0,89,144,0,0,144,144
237.184302,1,61,144,0,0,144,144
237.184308,2,58,144,0,0,144,144
237.184315,3,59,144,0,0,144,144
237.184333,4,0,0,0,0,0,63
237.184339,5,63,63,0,0,63,63
237.184345,6,34,63,0,0,63,63
237.184357,7,0,0,0,0,0,0
237.18447,0,89,144,0,0,144,144
237.184476,1,61,144,0,0,144,144
237.184483,2,57,144,0,0,144,144
237.18449,3,59,144,0,0,144,144
237.184508,4,0,0,0,0,0,63
237.184514,5,63,63,0,0,63,63
237.184521,6,35,63,0,0,63,63
237.184533,7,0,0,0,0,0,0
237.195311,0,51,144,0,0,144,144
237.195317,1,39,144,0,0,144,144
237.195323,2,79,144,0,0,144,144
237.19533,3,59,144,0,0,144,144
237.195347,4,0,0,0,0,0,101
237.195352,5,101,101,0,0,101,101
237.195357,6,35,101,0,0,101,101
237.19537,7,0,0,0,0,0,0
237.200079,0,55,144,0,0,144,144
237.200086,1,35,144,0,0,144,144
237.200091,2,57,144,0,0,144,144
237.200097,3,37,144,0,0,144,144
237.200113,4,0,0,0,0,0,106
237.200118,5,7,7,0,0,7,106
237.200123,6,106,106,0,0,106,106
237.200136,7,0,0,0,0,0,0
237.212676,0,54,144,0,0,144,144
237.212681,1,36,144,0,0,144,144
237.212687,2,47,144,0,0,144,144
237.212692,3,37,144,0,0,144,144
237.212707,4,0,0,0,0,0,116
237.212712,5,7,7,0,0,28,116
237.212718,6,116,116,0,0,116,116
237.212729,7,0,0,0,0,0,0
237.214406,0,54,144,0,0,144,144
237.214411,1,38,144,0,0,144,144
237.214417,2,47,144,0,0,144,144
237.214422,3,37,144,0,0,144,144
237.214436,4,0,0,0,0,0,114
237.214441,5,7,7,0,0,85,114
237.214446,6,114,114,0,0,114,114
237.214458,7,0,0,0,0,0,0
237.215009,0,56,144,0,0,144,144
237.215015,1,38,144,0,0,144,144
237.215022,2,47,144,0,0,144,144
237.215027,3,37,144,0,0,144,144
237.21504,4,0,0,0,0,0,112
237.215045,5,7,7,0,0,17,112
237.21505,6,112,112,0,0,112,112
237.215062,7,0,0,0,0,0,0
237.216097,0,63,144,0,0,144,144
237.216103,1,68,144,0,0,144,144
237.216108,2,118,144,0,0,144,144
237.216114,3,89,144,0,0,144,144
237.216128,4,0,0,0,0,0,95
237.216133,5,95,95,0,0,95,95
237.216138,6,10,95,0,0,95,95
237.216149,7,0,0,0,0,0,0
237.222363,0,63,144,0,0,144,144
237.222367,1,65,144,0,0,144,144
237.222372,2,128,144,0,0,144,144
237.222376,3,92,144,0,0,144,144
237.222386,4,0,0,0,0,0,95
237.22239,5,95,95,0,0,95,95
237.222394,6,0,95,0,0,95,95
237.222402,7,0,0,0,0,0,0
237.222562,0,63,144,0,0,144,144
237.222566,1,65,144,0,0,144,144
237.22257,2,90,144,0,0,144,144
237.222574,3,92,144,0,0,144,144
237.222584,4,0,0,0,0,0,133
237.222588,5,133,133,0,0,133,133
237.222594,6,0,133,0,0,133,133
237.222601,7,0,0,0,0,0,0
237.229955,0,101,144,0,0,144,144
237.229961,1,65,144,0,0,144,144
237.229967,2,90,144,0,0,144,144
237.229973,3,92,144,0,0,144,144
237.229987,4,0,0,0,0,0,76
237.229992,5,19,19,0,0,23,76
237.229998,6,76,76,0,0,76,76
237.23001,7,0,0,0,0,0,0
237.232101,0,69,144,0,0,144,144
237.232108,1,39,144,0,0,144,144
237.232116,2,63,144,0,0,144,144
237.232123,3,59,144,0,0,144,144
237.232143,4,0,0,0,0,0,46
237.232149,5,45,45,0,0,45,46
237.232158,6,46,46,0,0,46,46
237.232174,7,0,0,0,0,0,0
237.23284,0,46,144,0,0,144,144
237.232848,1,39,144,0,0,144,144
237.232854,2,64,144,0,0,144,144
237.232859,3,58,144,0,0,144,144
237.232869,4,0,0,0,0,0,68
237.232872,5,68,68,0,0,68,68
237.232877,6,46,68,0,0,68,68
237.232884,7,0,0,0,0,0,0
237.24421,0,46,144,0,0,144,144
237.244215,1,39,144,0,0,144,144
237.244221,2,64,144,0,0,144,144
237.244226,3,58,144,0,0,144,144
237.244239,4,0,0,0,0,0,68
237.244244,5,68,68,0,0,68,68
237.244249,6,46,68,0,0,68,68
237.244259,7,0,0,0,0,0,0
237.245434,0,46,144,0,0,144,144
237.245439,1,39,144,0,0,144,144
237.245444,2,86,144,0,0,144,144
237.24545,3,58,144,0,0,144,144
237.245463,4,0,0,0,0,0,59
237.245467,5,45,45,0,0,45,59
237.245473,6,46,46,0,0,59,59
237.245485,7,0,0,0,0,0,0
237.248093,0,53,144,0,0,144,144
237.248099,1,57,144,0,0,144,144
237.248106,2,46,144,0,0,144,144
237.248111,3,85,144,0,0,144,144
237.248126,4,0,0,0,0,0,105
237.248131,5,42,42,0,0,42,105
237.248136,6,105,105,0,0,105,105
237.248147,7,0,0,0,0,0,0
237.248647,0,52,144,0,0,144,144
237.248653,1,57,144,0,0,144,144
237.248658,2,46,144,0,0,144,144
237.248663,3,85,144,0,0,144,144
237.248676,4,0,0,0,0,0,105
237.248681,5,43,43,0,0,43,105
237.248686,6,105,105,0,0,105,105
237.248695,7,0,0,0,0,0,0
237.248829,0,53,144,0,0,144,144
237.248834,1,57,144,0,0,144,144
237.24884,2,46,144,0,0,144,144
237.248845,3,85,144,0,0,144,144
237.248865,4,0,0,0,0,0,105
237.24887,5,42,42,0,0,42,105
237.248875,6,105,105,0,0,105,105
237.248888,7,0,0,0,0,0,0
237.252494,0,53,144,0,0,144,144
237.252498,1,57,144,0,0,144,144
237.252503,2,42,144,0,0,144,144
237.252508,3,68,144,0,0,144,144
237.252519,4,0,0,0,0,0,105
237.252523,5,64,64,0,0,64,105
237.252528,6,105,105,0,0,105,105
237.252536,7,0,0,0,0,0,0
237.254611,0,59,144,0,0,144,144
237.254617,1,57,144,0,0,144,144
237.254622,2,42,144,0,0,144,144
237.254628,3,68,144,0,0,144,144
237.25464,4,0,0,0,0,0,103
237.254644,5,59,59,0,0,59,103
237.254649,6,103,103,0,0,103,103
237.254658,7,0,0,0,0,0,0
237.260532,4,0,0,0,0,0,266
237.260536,5,59,59,0,0,59,266
237.260541,6,103,103,0,0,266,266
237.264061,0,91,144,0,0,144,144
237.264067,1,59,144,0,0,144,144
237.264072,2,41,144,0,0,144,144
237.264076,3,59,144,0,0,144,144
237.264086,4,0,0,0,0,0,425
237.26409,5,32,32,0,0,32,425
237.264094,6,261,261,425,0,425,425
237.264111,7,0,0,0,0,0,0
237.280045,0,20,144,0,0,144,144
237.280048,1,17,144,0,0,144,144
237.280051,2,21,144,0,0,144,144
237.280055,3,32,144,0,0,144,144
237.280063,4,0,0,0,0,0,289
237.280065,5,106,106,0,0,106,289
237.280069,6,289,289,0,0,289,289
237.28008,7,0,0,0,0,0,0
237.280581,0,20,144,0,0,144,144
237.280586,1,17,144,0,0,144,144
237.280591,2,21,144,0,0,144,144
237.280596,3,32,144,0,0,144,144
237.280608,4,0,0,0,0,0,289
237.280613,5,106,106,0,0,106,289
237.280618,6,289,289,0,0,289,289
237.280633,7,0,0,0,0,0,0
237.282246,0,20,144,0,0,144,144
237.28225,1,17,144,0,0,144,144
237.282255,2,21,144,0,0,144,144
237.28226,3,32,144,0,0,144,144
237.294589,0,22,144,0,0,144,144
237.294592,1,67,144,0,0,144,144
237.294597,2,20,144,0,0,144,144
237.294601,3,31,144,0,0,144,144
237.294611,4,0,0,0,0,0,218
237.294614,5,218,218,0,0,218,218
237.294618,6,128,218,0,0,218,218
237.294633,7,0,0,0,0,0,0
237.296069,0,141,144,0,0,144,153
237.296074,1,137,144,0,0,144,153
237.296078,2,114,144,0,0,144,153
237.296082,3,153,153,0,0,153,153
237.296104,4,0,0,0,0,0,305
237.296109,5,21,21,0,0,21,305
237.296114,6,305,305,0,0,305,305
237.296144,7,0,0,0,0,0,0
237.301707,0,141,144,0,0,144,153
237.301714,1,102,144,0,0,144,153
237.301719,2,114,144,0,0,144,153
237.301725,3,153,153,0,0,153,153
237.30174,4,0,0,0,0,0,305
237.301745,5,57,57,0,0,57,305
237.30175,6,305,305,0,0,305,305
237.30176,7,0,0,0,0,0,0
237.303657,0,141,144,0,0,144,153
237.303664,1,102,144,0,0,144,153
237.30367,2,114,144,0,0,144,153
237.303675,3,153,153,0,0,153,153
237.303689,4,0,0,0,0,0,305
237.303694,5,57,57,0,0,57,305
237.303699,6,305,305,0,0,305,305
237.303709,7,0,0,0,0,0,0
237.312099,0,47,144,0,0,144,144
237.312106,1,48,144,0,0,144,144
237.312112,2,42,144,0,0,144,144
237.312118,3,55,144,0,0,144,144
237.312133,4,0,0,0,0,0,45
237.312138,5,15,15,0,0,15,45
237.312144,6,45,45,0,0,45,45
237.312168,7,0,0,0,0,0,0
237.312268,0,47,144,0,0,144,144
237.312274,1,48,144,0,0,144,144
237.31228,2,42,144,0,0,144,144
237.312286,3,65,144,0,0,144,144
237.312302,4,0,0,0,0,0,45
237.312307,5,7,7,0,0,7,45
237.312313,6,45,45,0,0,45,45
237.312327,7,0,0,0,0,0,0
237.315308,0,47,144,0,0,144,144
237.315314,1,48,144,0,0,144,144
237.315319,2,42,144,0,0,144,144
237.315324,3,65,144,0,0,144,144
237.315339,4,0,0,0,0,0,44
237.315344,5,7,7,0,0,7,44
237.315349,6,44,44,0,0,44,44
237.31536,7,0,0,0,0,0,0
237.316337,0,47,144,0,0,144,144
237.316344,1,48,144,0,0,144,144
237.31635,2,42,144,0,0,144,144
237.316355,3,65,144,0,0,144,144
237.31637,4,0,0,0,0,0,44
237.316376,5,7,7,0,0,7,44
237.316382,6,44,44,0,0,44,44
237.316393,7,0,0,0,0,0,0
237.317211,4,0,0,0,0,0,240
237.317218,5,7,7,0,0,7,240
237.317225,6,44,44,0,0,240,240
237.321458,0,47,144,0,0,144,144
237.321463,1,48,144,0,0,144,144
237.321468,2,42,144,0,0,144,144
237.321473,3,65,144,0,0,144,144
237.321484,4,0,0,0,0,0,240
237.321488,5,7,7,0,0,30,240
237.321493,6,44,44,0,0,240,240
237.321503,7,0,0,0,0,0,0
237.32162,0,47,144,0,0,144,144
237.321627,1,48,144,0,0,144,144
237.321633,2,42,144,0,0,144,144
237.321639,3,55,144,0,0,144,144
237.321655,4,0,0,0,0,0,240
237.32166,5,17,17,0,0,40,240
237.321666,6,44,44,0,0,240,240
237.321678,7,0,0,0,0,0,0
237.32807,0,53,144,0,0,144,144
237.328076,1,56,144,0,0,144,144
237.328081,2,39,144,0,0,144,144
237.328086,3,40,144,0,0,144,144
237.328098,4,0,0,0,0,0,425
237.328102,5,239,239,425,0,425,425
237.328108,6,57,425,0,0,425,425
237.328129,7,0,0,0,0,0,0
237.328645,0,53,144,0,0,144,144
237.328649,1,56,144,0,0,144,144
237.328653,2,55,144,0,0,144,144
237.328658,3,40,144,0,0,144,144
237.328666,4,0,0,0,0,0,222
237.32867,5,222,222,0,0,222,222
237.328676,6,57,222,0,0,222,222
237.328688,7,0,0,0,0,0,0
237.331727,0,52,144,0,0,144,144
237.331733,1,56,144,0,0,144,144
237.331739,2,39,144,0,0,144,144
237.331744,3,40,144,0,0,144,144
237.331762,4,0,0,0,0,0,239
237.331768,5,239,239,0,0,239,239
237.331773,6,57,239,0,0,239,239
237.331787,7,0,0,0,0,0,0
237.331917,0,52,144,0,0,144,144
237.331922,1,56,144,0,0,144,144
237.331927,2,44,144,0,0,144,144
237.331931,3,40,144,0,0,144,144
237.331942,4,0,0,0,0,0,235
237.331947,5,235,235,0,0,235,235
237.331951,6,57,235,0,0,235,235
237.331961,7,0,0,0,0,0,0
237.344068,0,42,144,0,0,144,144
237.344076,1,36,144,0,0,144,144
237.344081,2,30,144,0,0,144,144
237.344086,3,41,144,0,0,144,144
237.344099,4,0,0,0,0,0,62
237.344104,5,49,49,0,0,49,62
237.344109,6,62,62,0,0,62,62
237.34412,7,0,0,0,0,0,0
237.360095,0,31,144,0,0,144,144
237.360103,1,42,144,0,0,144,144
237.360109,2,46,144,0,0,144,144
237.360115,3,26,144,0,0,144,144
237.360132,4,0,0,0,0,0,124
237.360138,5,59,59,0,0,59,124
237.360144,6,124,124,0,0,124,124
237.360159,7,0,0,0,0,0,0
237.362186,0,31,144,0,0,144,144
237.36219,1,48,144,0,0,144,144
237.362195,2,46,144,0,0,144,144
237.3622,3,17,144,0,0,144,144
237.36221,4,0,0,0,0,0,124
237.362214,5,53,53,0,0,53,124
237.362218,6,124,124,0,0,124,124
237.362236,7,0,0,0,0,0,0
237.371146,0,31,144,0,0,144,144
237.371153,1,42,144,0,0,144,144
237.371159,2,46,144,0,0,144,144
237.371164,3,17,144,0,0,144,144
237.371182,4,0,0,0,0,0,124
237.371187,5,59,59,0,0,59,124
237.371193,6,124,124,0,0,124,124
237.371205,7,0,0,0,0,0,0
237.376094,0,72,144,0,0,144,144
237.376101,1,52,144,0,0,144,144
237.376106,2,46,144,0,0,144,144
237.376111,3,59,144,0,0,144,144
237.376126,4,0,0,0,0,0,98
237.376132,5,49,49,0,0,49,98
237.376137,6,98,98,0,0,98,98
237.376156,7,0,0,0,0,0,0
237.378472,0,72,144,0,0,144,144
237.378476,1,52,144,0,0,144,144
237.378481,2,46,144,0,0,144,144
237.378486,3,80,144,0,0,144,144
237.378498,4,0,0,0,0,0,98
237.378502,5,28,28,0,0,28,98
237.378507,6,98,98,0,0,98,98
237.378516,7,0,0,0,0,0,0
237.380933,0,72,144,0,0,144,144
237.38094,1,54,144,0,0,144,144
237.380945,2,43,144,0,0,144,144
237.380951,3,59,144,0,0,144,144
237.380967,4,0,0,0,0,0,98
237.380972,5,49,49,0,0,49,98
237.380978,6,98,98,0,0,98,98
237.380989,7,0,0,0,0,0,0
237.392099,0,52,144,0,0,144,144
237.392108,1,90,144,0,0,144,144
237.392113,2,44,144,0,0,144,144
237.392118,3,48,144,0,0,144,144
237.39214,4,0,0,0,0,0,144
237.392145,5,65,65,0,0,65,144
237.39215,6,144,144,0,0,144,144
237.392164,7,0,0,0,0,0,0
237.398586,0,52,144,0,0,144,144
237.398593,1,91,144,0,0,144,144
237.398599,2,43,144,0,0,144,144
237.398606,3,48,144,0,0,144,144
237.398628,4,0,0,0,0,0,144
237.398633,5,65,65,0,0,65,144
237.398639,6,144,144,0,0,144,144
237.398653,7,0,0,0,0,0,0
237.408102,0,18,144,0,0,144,144
237.40811,1,22,144,0,0,144,144
237.408116,2,40,144,0,0,144,144
237.408121,3,27,144,0,0,144,144
237.408138,4,0,0,0,0,0,38
237.408144,5,38,38,0,0,38,38
237.408149,6,1,38,0,0,38,38
237.408164,7,0,0,0,0,0,0
237.409371,0,29,144,0,0,144,144
237.409379,1,22,144,0,0,144,144
237.409386,2,40,144,0,0,144,144
237.409392,3,27,144,0,0,144,144
237.409411,4,0,0,0,0,0,27
237.409418,5,27,27,0,0,27,27
237.409424,6,1,27,0,0,27,27
237.409442,7,0,0,0,0,0,0
237.41629,0,29,144,0,0,144,144
237.416298,1,22,144,0,0,144,144
237.416305,2,40,144,0,0,144,144
237.416312,3,27,144,0,0,144,144
237.416334,4,0,0,0,0,0,27
237.416341,5,27,27,0,0,27,27
237.416348,6,1,27,0,0,27,27
237.416362,7,0,0,0,0,0,0
237.416573,0,29,144,0,0,144,144
237.416581,1,18,144,0,0,144,144
237.416587,2,40,144,0,0,144,144
237.416595,3,27,144,0,0,144,144
237.416615,4,0,0,0,0,0,27
237.416621,5,27,27,0,0,27,27
237.416628,6,4,27,0,0,27,27
237.416642,7,0,0,0,0,0,0
237.41676,0,29,144,0,0,144,144
237.416772,1,18,144,0,0,144,144
237.416779,2,40,144,0,0,144,144
237.416786,3,27,144,0,0,144,144
237.416805,4,0,0,0,0,0,27
237.416812,5,27,27,0,0,27,27
237.416819,6,4,27,0,0,27,27
237.416833,7,0,0,0,0,0,0
237.424096,0,35,144,0,0,144,144
237.424106,1,50,144,0,0,144,144
237.424111,2,80,144,0,0,144,144
237.424117,3,48,144,0,0,144,144
237.424138,4,0,0,0,0,0,189
237.424143,5,36,36,0,0,36,189
237.424148,6,189,189,0,0,189,189
237.424167,7,0,0,0,0,0,0
237.428136,0,35,144,0,0,144,144
237.428141,1,73,144,0,0,144,144
237.428146,2,80,144,0,0,144,144
237.428154,3,48,144,0,0,144,144
237.428166,4,0,0,0,0,0,167
237.42817,5,36,36,0,0,36,167
237.428175,6,167,167,0,0,167,167
237.428185,7,0,0,0,0,0,0
237.432765,0,35,144,0,0,144,144
237.432772,1,73,144,0,0,144,144
237.432777,2,89,144,0,0,144,144
237.432784,3,48,144,0,0,144,144
237.432802,4,0,0,0,0,0,158
237.432808,5,36,36,0,0,36,158
237.432814,6,158,158,0,0,158,158
237.432826,7,0,0,0,0,0,0
237.433197,0,35,144,0,0,144,144
237.433204,1,73,144,0,0,144,144
237.433209,2,92,144,0,0,144,144
237.433215,3,48,144,0,0,144,144
237.433229,4,0,0,0,0,0,158
237.433235,5,33,33,0,0,33,158
237.433241,6,158,158,0,0,158,158
237.433253,7,0,0,0,0,0,0
237.440092,0,43,144,0,0,144,144
237.440101,1,32,144,0,0,144,144
237.440109,2,36,144,0,0,144,144
237.440118,3,33,144,0,0,144,144
237.440138,4,0,0,0,0,0,68
237.440148,5,17,17,0,0,17,68
237.440157,6,68,68,0,0,68,68
237.440172,7,0,0,0,0,0,0
237.446522,0,43,144,0,0,144,144
237.446527,1,32,144,0,0,144,144
237.446533,2,37,144,0,0,144,144
237.446539,3,33,144,0,0,144,144
237.446554,4,0,0,0,0,0,68
237.446558,5,16,16,0,0,16,68
237.446565,6,68,68,0,0,68,68
237.446576,7,0,0,0,0,0,0
237.456095,0,99,144,0,0,144,144
237.456104,1,74,144,0,0,144,144
237.456113,2,66,144,0,0,144,144
237.456123,3,48,144,0,0,144,144
237.456144,4,0,0,0,0,0,42
237.456152,5,42,42,0,0,42,42
237.45616,6,1,42,0,0,42,42
237.456176,7,0,0,0,0,0,0
237.461505,0,78,144,0,0,144,144
237.461511,1,74,144,0,0,144,144
237.461516,2,49,144,0,0,144,144
237.461521,3,48,144,0,0,144,144
237.461535,4,0,0,0,0,0,80
237.46154,5,80,80,0,0,80,80
237.461545,6,1,80,0,0,80,80
237.461555,7,0,0,0,0,0,0
237.469009,0,76,144,0,0,144,144
237.469017,1,73,144,0,0,144,144
237.469025,2,50,144,0,0,144,144
237.469035,3,49,144,0,0,144,144
237.469057,4,0,0,0,0,0,42
237.469064,5,42,42,0,0,42,42
237.469072,6,39,42,0,0,42,42
237.46909,7,0,0,0,0,0,0
237.472088,0,52,144,0,0,144,144
237.472101,1,56,144,0,0,144,144
237.472109,2,32,144,0,0,144,144
237.472117,3,68,144,0,0,144,144
237.472136,4,0,0,0,0,0,72
237.472143,5,26,26,0,0,26,72
237.472151,6,72,72,0,0,72,72
237.472165,7,0,0,0,0,0,0
237.476952,0,54,144,0,0,144,144
237.47696,1,56,144,0,0,144,144
237.476966,2,31,144,0,0,144,144
237.476972,3,44,144,0,0,144,144
237.476991,4,0,0,0,0,0,96
237.476997,5,26,26,0,0,26,96
237.477003,6,96,96,0,0,96,96
237.477015,7,0,0,0,0,0,0
237.47722,0,54,144,0,0,144,144
237.477227,1,56,144,0,0,144,144
237.477234,2,31,144,0,0,144,144
237.47724,3,68,144,0,0,144,144
237.477259,4,0,0,0,0,0,72
237.477265,5,26,26,0,0,26,72
237.477271,6,72,72,0,0,72,72
237.477284,7,0,0,0,0,0,0
237.479677,0,69,144,0,0,144,144
237.479684,1,56,144,0,0,144,144
237.47969,2,31,144,0,0,144,144
237.479697,3,44,144,0,0,144,144
237.479713,4,0,0,0,0,0,81
237.479719,5,26,26,0,0,26,81
237.479725,6,81,81,0,0,81,81
237.479738,7,0,0,0,0,0,0
237.479925,0,114,144,0,0,144,144
237.479933,1,56,144,0,0,144,144
237.479939,2,55,144,0,0,144,144
237.479945,3,44,144,0,0,144,144
237.479965,4,0,0,0,0,0,26
237.479971,5,26,26,0,0,26,26
237.479977,6,12,26,0,0,26,26
